record_id,date,traffic_source,page_url,sessions,users,bounce_rate,session_duration,pages_per_session,conversions,goal_completions
12263,2026-03-18,Referral,/pricing,4,4,0.3563,123.3,2.94,1.0,2
18173,2026-07-15,Paid Search,/product/running-shoes,17,15,0.4375,134.7,2.03,1.0,2
13707,2026-04-16,Referral,/pricing,5,4,0.2818,220.1,3.79,0.0,1
17740,2026-07-06,Referral,/contact,5,4,0.5928,139.1,1.0,0.0,1
10214,2026-02-05,Paid Search,/product/backpacks,9,8,0.4671,208.3,2.38,0.0,0
15713,2026-05-26,Social,/checkout,4,4,0.4129,162.8,2.84,2.0,2
11949,2026-03-12,Paid Search,/product/backpacks,9,8,0.392,148.3,2.72,0.0,0
14587,2026-05-04,Organic Search,/checkout,10,9,0.219,199.6,3.18,1.0,1
13691,2026-04-16,Paid Search,/product/winter-jackets,30,28,0.4894,165.6,2.56,2.0,2
11143,2026-02-24,Organic Search,/product/running-shoes,36,34,0.4174,185.8,2.42,0.0,0
17607,2026-07-03,Direct,/blog/how-to-choose-running-shoes,11,10,0.4661,269.4,2.55,0.0,0
14644,2026-05-05,Paid Search,/about-us,7,6,0.5377,132.8,2.16,1.0,1
15242,2026-05-17,Paid Search,/contact,4,3,0.6931,112.3,1.67,0.0,0
10686,2026-02-14,Social,/checkout,1,1,0.3994,144.3,2.96,0.0,0
12022,2026-03-13,Social,/about-us,7,6,0.6302,107.3,2.17,0.0,0
18472,2026-07-21,Paid Search,/product/winter-jackets,16,13,0.4505,169.0,1.85,1.0,2
12182,2026-03-16,Direct,/contact,1,1,0.5899,146.7,1.45,0.0,0
10050,2026-02-01,Direct,/checkout,3,3,0.192,258.5,3.72,,0
11730,2026-03-07,Direct,/home,12,11,0.3661,188.6,2.82,0.0,0
11166,2026-02-24,Referral,/blog/how-to-choose-running-shoes,3,3,0.5786,291.9,1.78,0.0,0
12578,2026-03-24,Direct,/blog/how-to-choose-running-shoes,8,7,0.55,284.0,2.01,0.0,0
14891,2026-05-10,Paid Search,/blog/how-to-choose-running-shoes,4,4,0.6104,237.5,2.38,0.0,0
11185,2026-02-24,Direct,/product/backpacks,5,5,0.4055,254.7,2.84,0.0,0
11594,2026-03-05,Organic Search,/product/backpacks,11,9,0.358,218.0,2.39,1.0,1
17752,2026-07-06,Social,/checkout,2,2,0.3953,163.9,2.57,0.0,0
11219,2026-02-25,Referral,/contact,3,3,0.5419,146.2,1.97,0.0,0
14295,2026-04-28,Paid Search,/contact,7,6,0.6601,85.1,1.4,2.0,2
15574,2026-05-24,Organic Search,/home,39,35,0.355,164.6,2.48,0.0,0
12753,2026-03-28,Referral,/home,19,17,0.3304,203.1,3.17,1.0,1
18721,2026-07-26,Paid Search,/product/winter-jackets,14,13,0.492,125.2,2.12,1.0,1
11170,2026-02-24,Referral,/pricing,7,6,0.3245,246.3,2.6,0.0,0
10923,2026-02-19,Social,/home,22,19,0.4681,61.7,3.18,1.0,1
16309,2026-06-07,Direct,/home,11,10,0.2246,267.5,3.72,1.0,1
12132,2026-03-15,Direct,/contact,2,2,0.5046,130.6,1.55,0.0,0
14658,2026-05-05,Social,/home,28,24,0.5538,78.7,2.0,1.0,1
14988,2026-05-12,Paid Search,/product/backpacks,16,15,0.4974,156.6,1.84,0.0,0
13361,2026-04-09,Social,/product/running-shoes,26,22,0.5823,90.4,2.23,1.0,1
13816,2026-04-18,Social,/contact,9,8,0.878,10.0,1.0,0.0,0
18591,2026-07-23,Social,/product/winter-jackets,15,12,0.6845,97.1,1.05,0.0,1
10435,2026-02-09,Social,/contact,8,7,0.712,10.5,1.14,0.0,0
13763,2026-04-17,Social,/blog/how-to-choose-running-shoes,22,19,0.764,137.9,1.02,0.0,0
17901,2026-07-09,Social,/checkout,5,4,0.4384,104.3,3.39,0.0,0
10233,2026-02-05,Social,/product/winter-jackets,8,7,0.6481,75.4,1.0,0.0,0
10641,2026-02-13,Direct,/product/backpacks,6,6,0.3346,252.0,3.22,0.0,0
17808,2026-07-07,Direct,/blog/summer-sale-guide,11,9,0.5483,240.7,2.09,0.0,0
13931,2026-04-21,Organic Search,/product/winter-jackets,24,22,0.5309,200.5,1.42,0.0,1
17961,2026-07-10,Direct,/checkout,7,6,0.1497,275.7,4.98,0.0,0
15905,2026-05-30,Social,/product/running-shoes,10,9,0.6134,140.4,1.93,2.0,2
17409,2026-06-29,Direct,/about-us,7,6,0.3658,211.0,3.03,0.0,0
14124,2026-04-24,Direct,/about-us,6,5,0.4206,162.7,2.68,0.0,0
14220,2026-04-26,Direct,/product/winter-jackets,10,9,0.384,257.4,2.39,0.0,1
13870,2026-04-19,Direct,/product/running-shoes,10,9,,243.3,2.44,0.0,0
10545,2026-02-11,Direct,/contact,5,5,0.5583,,2.52,0.0,0
17838,2026-07-08,Referral,/blog/summer-sale-guide,7,6,0.6262,208.8,1.77,0.0,0
10518,2026-02-11,Referral,/home,16,14,0.3227,200.3,2.85,0.0,0
14115,2026-04-24,Social,/contact,6,5,0.78,89.7,1.0,0.0,0
14967,2026-05-11,Direct,/product/winter-jackets,13,11,0.3984,,3.75,1.0,2
17454,2026-06-30,Direct,/product/running-shoes,10,10,0.4103,233.4,2.91,0.0,0
15219,2026-05-16,Direct,/blog/how-to-choose-running-shoes,6,5,0.5264,296.9,1.96,0.0,0
17110,2026-06-23,Direct,/blog/how-to-choose-running-shoes,14,13,0.5449,305.7,2.19,,0
18133,2026-07-14,Referral,/product/running-shoes,11,10,0.4038,193.5,3.07,0.0,1
12732,2026-03-27,Direct,/checkout,5,5,0.187,241.9,3.54,0.0,0
13868,2026-04-19,Social,/checkout,4,4,0.4424,181.6,2.34,0.0,0
12647,2026-03-26,Paid Search,/product/backpacks,12,11,0.5652,198.1,1.62,2.0,3
18359,2026-07-18,Direct,/pricing,4,4,,248.7,3.41,0.0,0
18732,2026-07-26,Referral,/product/backpacks,11,9,0.3115,152.3,2.63,1.0,1
10633,2026-02-13,Social,/blog/summer-sale-guide,7,7,0.8417,156.8,1.0,0.0,0
19004,2026-07-31,Direct,/blog/summer-sale-guide,10,8,0.4389,269.2,2.72,1.0,1
16774,2026-06-17,Organic Search,/about-us,16,15,0.5941,131.7,1.94,0.0,0
18610,2026-07-24,Organic Search,/product/running-shoes,38,32,0.3828,,3.54,2.0,3
18452,2026-07-20,Direct,/product/winter-jackets,11,10,0.2976,224.9,3.08,0.0,0
11833,2026-03-09,Direct,/about-us,6,5,0.5413,193.7,2.18,1.0,1
12878,2026-03-30,Direct,/about-us,3,3,0.4069,228.3,2.65,1.0,1
12865,2026-03-30,Social,/product/backpacks,11,10,0.5536,107.0,1.73,0.0,0
18984,2026-07-31,Referral,/blog/summer-sale-guide,14,12,0.5323,289.2,2.07,1.0,1
11421,2026-03-01,Social,/home,12,12,0.5445,96.1,1.76,0.0,0
18099,2026-07-13,Social,/contact,9,8,0.7754,47.5,1.0,0.0,0
11965,2026-03-12,Referral,/checkout,3,3,0.2622,268.3,2.97,0.0,1
15744,2026-05-27,Referral,/home,15,14,0.3413,256.5,3.22,0.0,0
18085,2026-07-13,Referral,/product/backpacks,5,4,0.3973,189.7,3.02,0.0,1
18036,2026-07-12,Referral,/blog/how-to-choose-running-shoes,4,4,0.5095,324.6,2.11,0.0,0
17910,2026-07-09,Direct,/pricing,8,7,0.3797,261.4,2.9,1.0,1
17403,2026-06-29,Direct,/home,16,15,0.3354,163.9,3.04,0.0,0
18504,2026-07-21,Direct,/blog/how-to-choose-running-shoes,10,8,0.5489,245.7,1.59,0.0,0
14619,2026-05-04,Direct,/product/running-shoes,13,12,0.3031,245.2,3.91,0.0,1
17631,2026-07-04,Paid Search,/pricing,11,9,0.3181,138.2,3.91,0.0,0
18088,2026-07-13,Referral,/about-us,4,4,0.4474,,1.93,0.0,0
17807,2026-07-07,Direct,/blog/how-to-choose-running-shoes,14,12,0.5944,278.2,1.87,0.0,0
13003,2026-04-02,Referral,/product/running-shoes,16,14,0.2718,220.9,3.46,0.0,0
17228,2026-06-26,Paid Search,/product/backpacks,13,12,0.4897,145.1,2.13,1.0,1
15031,2026-05-13,Organic Search,/about-us,18,16,0.3857,168.0,2.56,0.0,0
18543,2026-07-22,Social,/product/backpacks,13,11,0.6083,121.4,1.81,0.0,0
18404,2026-07-19,Direct,/blog/how-to-choose-running-shoes,11,10,0.4979,284.7,2.79,0.0,0
17113,2026-06-23,Direct,/contact,4,3,0.5967,128.1,1.92,0.0,0
11278,2026-02-26,Social,/about-us,6,6,0.6906,67.6,1.26,0.0,0
15148,2026-05-15,Referral,/product/backpacks,4,3,0.5009,235.5,2.19,0.0,0
17938,2026-07-10,Referral,/about-us,5,5,0.4184,161.5,2.55,0.0,0
11605,2026-03-05,Paid Search,/blog/how-to-choose-running-shoes,18,15,0.6707,234.9,1.05,0.0,0
17451,2026-06-30,Social,/pricing,8,7,0.4541,128.1,2.54,1.0,1
13255,2026-04-07,Referral,/blog/summer-sale-guide,10,9,0.5708,200.2,2.2,0.0,0
18743,2026-07-26,Social,/blog/how-to-choose-running-shoes,9,8,0.6395,123.1,1.95,0.0,0
18480,2026-07-21,Referral,/home,20,19,0.3447,152.1,3.19,1.0,2
15229,2026-05-17,Organic Search,/blog/how-to-choose-running-shoes,14,13,0.5584,275.4,2.12,1.0,1
12486,2026-03-23,Organic Search,/product/winter-jackets,20,19,0.4362,220.3,2.82,2.0,2
14347,2026-04-29,Paid Search,/checkout,3,2,0.3154,236.5,3.09,1.0,1
19000,2026-07-31,Direct,/product/running-shoes,19,16,0.2642,313.5,3.37,1.0,1
16497,2026-06-11,Referral,/checkout,7,6,0.1919,206.1,4.26,1.0,1
13800,2026-04-18,Referral,/product/running-shoes,10,9,0.4212,232.5,2.9,1.0,1
18623,2026-07-24,Paid Search,/blog/how-to-choose-running-shoes,20,17,0.6357,218.1,1.2,1.0,3
16732,2026-06-16,Paid Search,/blog/how-to-choose-running-shoes,21,20,0.6047,205.5,1.93,2.0,2
12262,2026-03-18,Referral,/contact,5,5,0.6061,168.1,1.71,0.0,0
16305,2026-06-07,Social,/blog/summer-sale-guide,11,10,0.7485,162.4,1.0,0.0,0
13895,2026-04-20,Paid Search,/about-us,17,16,0.648,101.6,2.03,1.0,1
16377,2026-06-09,Organic Search,/pricing,22,20,0.354,201.6,2.67,2.0,2
18806,2026-07-27,Direct,/contact,1,1,0.5698,95.8,1.69,0.0,0
13366,2026-04-09,Social,/about-us,9,8,0.581,83.0,1.83,0.0,0
13660,2026-04-15,Social,/product/running-shoes,24,21,0.5613,126.0,1.6,0.0,0
16525,2026-06-12,Organic Search,/contact,9,8,0.6475,172.9,1.23,0.0,0
12914,2026-03-31,Social,/product/winter-jackets,5,5,0.5725,102.2,1.62,0.0,0
18993,2026-07-31,Social,/blog/how-to-choose-running-shoes,11,10,0.7319,208.9,1.0,0.0,0
11874,2026-03-10,Social,/contact,5,4,0.8024,57.1,1.0,0.0,0
15525,2026-05-23,Organic Search,/product/running-shoes,34,29,0.2986,242.9,3.36,4.0,6
17205,2026-06-25,Direct,/home,21,19,0.1887,274.7,4.3,2.0,2
11236,2026-02-25,Direct,/blog/how-to-choose-running-shoes,8,8,0.5625,271.4,1.8,0.0,0
13706,2026-04-16,Referral,/contact,6,5,0.6181,138.7,2.01,0.0,0
18608,2026-07-23,Direct,/checkout,4,4,0.2142,222.1,3.35,0.0,0
14928,2026-05-11,Organic Search,/product/winter-jackets,20,17,0.4028,233.2,2.94,1.0,1
16942,2026-06-20,Referral,/blog/summer-sale-guide,7,6,0.6456,253.8,1.89,2.0,2
12612,2026-03-25,Referral,/pricing,3,3,0.2962,198.1,2.84,0.0,0
15578,2026-05-24,Organic Search,/blog/how-to-choose-running-shoes,21,20,0.6012,228.3,,0.0,0
10218,2026-02-05,Paid Search,/contact,2,2,,70.7,1.0,0.0,0
10262,2026-02-06,Paid Search,/product/running-shoes,17,16,0.4628,195.9,2.95,1.0,1
10372,2026-02-08,Referral,/product/winter-jackets,2,2,0.3954,185.2,2.2,1.0,1
14385,2026-04-30,Organic Search,/contact,13,12,0.6078,135.0,1.09,1.0,1
17775,2026-07-07,Paid Search,/product/winter-jackets,11,9,0.5338,186.3,2.48,,4
14759,2026-05-07,Social,/product/running-shoes,18,17,0.5394,102.1,2.06,0.0,1
15901,2026-05-30,Referral,/contact,4,4,,,2.33,0.0,0
17486,2026-07-01,Referral,/product/backpacks,9,8,0.4527,215.7,1.77,1.0,1
16761,2026-06-16,Direct,/product/backpacks,4,4,0.371,214.1,2.85,0.0,0
14355,2026-04-29,Referral,/contact,4,4,0.6445,144.4,1.71,0.0,0
14816,2026-05-08,Social,/checkout,4,4,0.4362,149.7,2.52,0.0,0
11578,2026-03-04,Social,/contact,3,3,0.785,31.4,1.09,0.0,0
17537,2026-07-02,Referral,/blog/how-to-choose-running-shoes,14,13,0.4571,278.6,2.48,0.0,0
13879,2026-04-20,Organic Search,/home,45,39,0.405,188.4,2.89,1.0,1
11905,2026-03-11,Paid Search,/pricing,7,6,0.32,173.7,3.51,,2
17650,2026-07-04,Social,/contact,3,3,0.7956,109.9,1.2,0.0,0
15740,2026-05-27,Paid Search,/about-us,13,12,0.5744,119.0,2.91,1.0,1
17415,2026-06-30,Organic Search,/product/winter-jackets,33,28,0.4743,201.7,2.16,2.0,2
10184,2026-02-04,Social,/product/backpacks,8,7,0.5875,131.3,1.92,1.0,1
18482,2026-07-21,Referral,/product/winter-jackets,12,11,0.3722,213.6,3.1,0.0,0
13507,2026-04-12,Referral,/pricing,4,4,0.3923,278.3,2.7,0.0,0
10323,2026-02-07,Referral,/product/winter-jackets,6,5,0.4291,207.1,2.79,0.0,0
18429,2026-07-20,Paid Search,/checkout,6,5,0.3878,156.0,2.19,1.0,2
14783,2026-05-08,Organic Search,/blog/summer-sale-guide,32,28,0.617,270.0,1.47,0.0,0
10514,2026-02-11,Paid Search,/about-us,7,7,0.5883,91.6,1.78,0.0,0
10813,2026-02-17,Paid Search,/checkout,7,7,0.2877,248.4,3.42,0.0,2
10995,2026-02-21,Organic Search,/product/backpacks,15,14,0.3952,211.1,3.29,2.0,2
15319,2026-05-18,Direct,/blog/summer-sale-guide,8,7,0.551,299.4,2.56,,1
16015,2026-06-01,Direct,/product/backpacks,6,5,0.3286,230.7,3.43,0.0,0
17979,2026-07-11,Paid Search,/contact,6,5,,70.0,1.26,0.0,0
15055,2026-05-13,Social,/home,22,18,0.5437,133.6,1.0,1.0,1
18124,2026-07-14,Paid Search,/product/winter-jackets,11,10,0.4756,201.0,1.26,2.0,2
18450,2026-07-20,Direct,/home,11,10,0.2628,226.0,2.94,0.0,1
13699,2026-04-16,Referral,/home,28,23,0.421,180.5,2.7,3.0,3
15153,2026-05-15,Referral,/pricing,5,4,0.2046,,3.12,0.0,0
14815,2026-05-08,Social,/pricing,7,6,0.56,111.7,1.59,0.0,0
12953,2026-04-01,Referral,/product/running-shoes,18,17,,255.3,2.14,1.0,1
18258,2026-07-16,Direct,/about-us,10,9,0.393,178.4,2.63,0.0,0
16453,2026-06-10,Social,/blog/summer-sale-guide,13,11,0.7376,136.2,1.0,0.0,0
13799,2026-04-18,Referral,/home,11,9,0.3421,220.7,3.25,1.0,1
10197,2026-02-04,Direct,/about-us,3,3,0.476,178.2,,0.0,0
14486,2026-05-02,Organic Search,/pricing,5,4,0.2798,188.5,2.94,0.0,0
18397,2026-07-19,Social,/about-us,10,8,0.6179,19.8,1.83,0.0,0
14634,2026-05-05,Organic Search,/about-us,15,13,0.509,155.5,2.09,0.0,1
18672,2026-07-25,Paid Search,/product/backpacks,9,8,0.4141,180.0,2.64,0.0,0
17644,2026-07-04,Social,/product/running-shoes,16,15,0.6126,109.4,1.93,1.0,1
15736,2026-05-27,Paid Search,/product/winter-jackets,26,23,0.4794,152.0,2.19,3.0,3
16979,2026-06-21,Paid Search,/product/winter-jackets,11,10,0.4861,176.5,2.61,1.0,1
13141,2026-04-05,Paid Search,/home,33,30,0.35,156.2,2.43,1.0,3
18336,2026-07-18,Referral,/blog/how-to-choose-running-shoes,9,7,0.5673,313.6,1.45,1.0,1
10550,2026-02-12,Organic Search,/product/winter-jackets,28,27,0.4307,164.9,2.63,1.0,2
14899,2026-05-10,Referral,/product/winter-jackets,6,6,0.3069,260.1,3.07,0.0,0
18692,2026-07-25,Social,/product/backpacks,10,9,0.5543,129.0,1.75,0.0,0
10331,2026-02-07,Social,/home,18,16,0.5384,84.7,2.15,0.0,0
15305,2026-05-18,Social,/product/running-shoes,13,11,0.5812,111.3,1.56,0.0,0
15004,2026-05-12,Referral,/checkout,6,5,0.223,250.6,3.26,0.0,0
18844,2026-07-28,Social,/blog/summer-sale-guide,12,11,0.6778,171.2,1.0,0.0,0
11028,2026-02-21,Social,/about-us,5,4,0.661,29.6,1.66,0.0,0
18262,2026-07-17,Organic Search,/home,39,33,,192.9,3.48,1.0,1
15707,2026-05-26,Social,/product/backpacks,7,6,0.5698,117.9,1.9,0.0,0
13322,2026-04-08,Direct,/product/winter-jackets,7,6,0.3384,219.9,2.54,1.0,1
13387,2026-04-10,Organic Search,/contact,15,13,0.6298,110.1,1.53,1.0,1
18892,2026-07-29,Social,/product/backpacks,11,10,0.5695,136.3,2.16,0.0,0
13451,2026-04-11,Referral,/product/running-shoes,11,10,0.3679,215.2,2.9,0.0,0
10921,2026-02-19,Referral,/contact,3,3,0.5746,137.9,2.16,0.0,0
11317,2026-02-27,Referral,/blog/summer-sale-guide,6,6,0.5491,171.7,1.75,0.0,0
13293,2026-04-08,Paid Search,/product/backpacks,21,20,0.4517,176.3,2.11,2.0,3
16386,2026-06-09,Paid Search,/contact,9,8,0.7056,120.0,1.86,0.0,0
13527,2026-04-12,Direct,/pricing,4,3,0.3232,,3.0,0.0,0
14785,2026-05-08,Organic Search,/contact,25,22,0.5805,124.1,2.15,0.0,0
15268,2026-05-17,Direct,/blog/how-to-choose-running-shoes,4,4,0.5146,287.1,1.95,0.0,0
15833,2026-05-29,Organic Search,/checkout,12,11,0.3246,194.1,2.5,3.0,3
18392,2026-07-19,Social,/product/running-shoes,9,7,0.554,101.6,1.72,1.0,1
14067,2026-04-23,Social,/checkout,4,3,0.3877,151.5,3.01,1.0,1
15110,2026-05-14,Social,/blog/summer-sale-guide,11,9,0.8364,122.1,1.0,0.0,0
11947,2026-03-12,Paid Search,/product/running-shoes,22,21,0.4537,144.7,1.79,0.0,1
12151,2026-03-16,Paid Search,/about-us,10,9,0.5863,131.3,1.59,1.0,1
14191,2026-04-26,Paid Search,/product/backpacks,6,5,0.4978,139.3,1.79,0.0,0
13683,2026-04-16,Organic Search,/blog/how-to-choose-running-shoes,31,27,0.6402,238.1,2.09,0.0,0
14802,2026-05-08,Referral,/blog/how-to-choose-running-shoes,9,9,0.465,264.8,1.9,0.0,0
17850,2026-07-08,Social,/contact,3,2,0.8098,16.7,1.0,0.0,0
18645,2026-07-24,Social,/about-us,5,4,0.7764,58.1,1.0,0.0,0
13668,2026-04-15,Social,/checkout,7,6,0.4217,,3.07,0.0,1
15644,2026-05-25,Referral,/home,12,10,0.3971,203.0,2.51,0.0,0
12833,2026-03-30,Organic Search,/product/running-shoes,28,24,0.4086,175.1,3.53,1.0,2
11453,2026-03-02,Paid Search,/product/winter-jackets,11,10,0.4418,203.3,2.41,3.0,3
10895,2026-02-19,Organic Search,/product/running-shoes,41,37,0.4095,199.6,2.82,3.0,3
16923,2026-06-20,Organic Search,/about-us,10,10,0.5603,194.8,2.23,0.0,0
11929,2026-03-11,Direct,/product/backpacks,5,4,0.4084,196.2,,0.0,0
12014,2026-03-13,Referral,/pricing,3,3,0.2857,243.8,3.25,0.0,1
10716,2026-02-15,Paid Search,/checkout,4,4,0.3153,153.4,2.8,0.0,0
15523,2026-05-22,Direct,/checkout,7,6,0.2499,297.9,3.34,1.0,1
13674,2026-04-15,Direct,/blog/summer-sale-guide,13,11,0.5389,298.7,1.15,1.0,1
15220,2026-05-16,Direct,/blog/summer-sale-guide,8,8,0.5601,298.5,2.21,0.0,0
12376,2026-03-20,Direct,/product/winter-jackets,10,9,0.2457,210.5,3.13,,1
14840,2026-05-09,Paid Search,/product/backpacks,9,8,0.3948,192.4,2.73,1.0,1
10059,2026-02-02,Organic Search,/pricing,21,18,0.3041,229.1,3.05,1.0,1
11761,2026-03-08,Referral,/product/backpacks,6,5,0.351,259.3,2.22,0.0,1
18090,2026-07-13,Referral,/pricing,4,4,0.2811,205.4,3.24,0.0,0
16490,2026-06-11,Referral,/product/winter-jackets,9,8,0.3411,249.9,3.26,0.0,0
11131,2026-02-23,Social,/checkout,3,3,0.4101,,3.38,0.0,0
16747,2026-06-16,Referral,/checkout,3,3,0.2063,192.6,3.92,0.0,0
12106,2026-03-15,Referral,/product/running-shoes,7,7,0.3944,302.7,3.23,0.0,0
18167,2026-07-15,Organic Search,/blog/summer-sale-guide,37,35,0.542,262.1,1.59,3.0,3
15557,2026-05-23,Social,/product/backpacks,6,6,0.6011,130.6,2.16,0.0,0
15564,2026-05-23,Direct,/home,18,15,0.3605,250.9,2.81,2.0,2
14886,2026-05-10,Organic Search,/checkout,11,10,0.2808,196.6,3.79,0.0,1
11952,2026-03-12,Paid Search,/about-us,5,4,,160.4,2.45,0.0,0
13168,2026-04-05,Social,/pricing,9,9,0.497,105.9,2.17,0.0,1
14549,2026-05-03,Referral,/product/running-shoes,8,7,0.3998,177.7,2.9,0.0,0
11159,2026-02-24,Paid Search,/contact,6,5,0.7329,126.6,1.81,0.0,1
12315,2026-03-19,Social,/product/running-shoes,9,8,0.6054,115.9,1.29,0.0,0
10534,2026-02-11,Social,/about-us,10,9,0.6806,81.6,1.11,0.0,0
14437,2026-05-01,Organic Search,/checkout,12,11,0.2729,207.5,3.48,3.0,3
10536,2026-02-11,Social,/pricing,11,9,0.4283,144.7,2.53,0.0,0
15529,2026-05-23,Organic Search,/blog/summer-sale-guide,16,15,0.6325,265.0,1.8,0.0,0
17037,2026-06-22,Referral,/product/running-shoes,9,9,0.3451,209.1,3.23,0.0,0
12076,2026-03-14,Direct,/product/running-shoes,8,8,0.3881,305.1,2.94,1.0,1
11922,2026-03-11,Social,/about-us,5,4,0.6563,31.0,1.18,0.0,0
11336,2026-02-27,Direct,/blog/how-to-choose-running-shoes,6,5,0.477,268.4,2.63,0.0,0
17498,2026-07-01,Social,/blog/summer-sale-guide,12,11,0.7273,123.2,1.22,0.0,0
16675,2026-06-15,Organic Search,/contact,16,14,0.601,112.8,1.51,0.0,0
11656,2026-03-06,Paid Search,/about-us,8,8,0.5924,91.0,1.63,0.0,0
11462,2026-03-02,Referral,/product/running-shoes,15,14,0.2757,,3.84,2.0,2
15943,2026-05-31,Referral,/home,16,14,0.4045,215.8,2.98,0.0,0
16529,2026-06-12,Paid Search,/product/running-shoes,17,16,0.4296,219.3,2.4,2.0,3
13008,2026-04-02,Referral,/about-us,2,2,0.4556,109.3,2.01,0.0,0
17459,2026-06-30,Direct,/about-us,6,5,0.4478,181.2,2.82,0.0,0
13914,2026-04-20,Social,/blog/summer-sale-guide,24,23,0.6976,153.4,1.34,0.0,0
11652,2026-03-06,Paid Search,/product/winter-jackets,11,10,0.3687,79.6,2.67,1.0,2
13976,2026-04-21,Direct,/contact,9,8,0.5866,130.8,2.15,2.0,2
11585,2026-03-04,Direct,/blog/how-to-choose-running-shoes,11,9,0.4342,227.0,2.68,2.0,2
10213,2026-02-05,Paid Search,/product/winter-jackets,13,12,0.4316,186.2,2.51,1.0,2
16040,2026-06-02,Paid Search,/pricing,6,6,0.4207,187.2,2.12,0.0,1
11611,2026-03-05,Referral,/home,13,12,0.3206,216.2,3.64,0.0,0
18278,2026-07-17,Paid Search,/about-us,9,8,0.5992,85.7,1.72,0.0,1
14646,2026-05-05,Paid Search,/pricing,10,9,0.3728,220.5,3.32,1.0,2
14021,2026-04-22,Direct,/product/winter-jackets,8,7,,224.8,3.04,1.0,1
18486,2026-07-21,Referral,/about-us,1,1,0.4447,186.7,2.54,0.0,0
17956,2026-07-10,Direct,/blog/how-to-choose-running-shoes,16,15,0.5013,258.1,2.15,1.0,1
13871,2026-04-19,Direct,/product/winter-jackets,6,6,0.3408,237.2,2.94,1.0,1
15015,2026-05-12,Direct,/home,18,17,,259.4,3.12,1.0,1
15181,2026-05-16,Organic Search,/about-us,8,8,0.4983,207.2,2.14,0.0,0
14798,2026-05-08,Referral,/home,12,10,0.4023,183.2,2.75,0.0,0
10676,2026-02-14,Referral,/checkout,2,2,0.259,262.3,3.14,1.0,1
16755,2026-06-16,Social,/contact,1,1,0.8122,24.1,1.0,0.0,0
17406,2026-06-29,Direct,/product/backpacks,9,8,0.4026,238.4,2.49,1.0,1
18046,2026-07-12,Social,/blog/how-to-choose-running-shoes,12,11,0.8487,157.5,1.0,0.0,0
10533,2026-02-11,Social,/blog/summer-sale-guide,9,8,0.7435,152.2,1.69,0.0,0
17320,2026-06-28,Organic Search,/contact,4,3,0.6456,165.5,1.73,0.0,0
10241,2026-02-05,Direct,/home,22,18,0.3405,196.4,2.86,2.0,3
16418,2026-06-09,Direct,/checkout,3,3,0.2719,229.0,3.46,0.0,0
11296,2026-02-27,Organic Search,/blog/how-to-choose-running-shoes,26,22,0.5884,200.2,,0.0,0
14250,2026-04-27,Referral,/product/winter-jackets,11,10,0.3812,224.3,2.2,0.0,0
14366,2026-04-29,Social,/pricing,8,8,0.5284,121.7,3.06,1.0,1
13423,2026-04-10,Direct,/product/backpacks,6,5,0.399,223.2,2.45,0.0,0
16674,2026-06-15,Organic Search,/about-us,16,13,0.5225,118.7,2.29,0.0,0
15315,2026-05-18,Direct,/product/running-shoes,16,13,0.369,206.5,2.79,0.0,0
17266,2026-06-27,Organic Search,/product/winter-jackets,16,15,0.3648,207.1,2.79,0.0,0
18229,2026-07-16,Paid Search,/contact,6,6,0.6983,77.2,1.0,0.0,0
12446,2026-03-22,Paid Search,/product/winter-jackets,4,4,0.4931,115.4,2.24,0.0,0
17326,2026-06-28,Paid Search,/product/backpacks,8,7,0.4988,124.8,2.16,1.0,1
17003,2026-06-21,Social,/about-us,2,2,0.7291,101.8,1.46,0.0,0
14607,2026-05-04,Referral,/checkout,6,5,0.2069,244.0,3.38,1.0,1
18066,2026-07-13,Organic Search,/blog/how-to-choose-running-shoes,34,29,0.6166,308.6,2.06,1.0,2
10230,2026-02-05,Referral,/checkout,4,4,0.3341,219.8,3.46,0.0,1
16779,2026-06-17,Paid Search,/product/running-shoes,17,15,0.4508,161.1,2.97,1.0,1
13195,2026-04-06,Paid Search,/blog/summer-sale-guide,20,19,0.7447,218.2,1.0,1.0,2
11601,2026-03-05,Paid Search,/home,23,20,0.4172,162.9,2.16,0.0,0
15816,2026-05-28,Direct,/product/winter-jackets,10,10,0.3358,268.5,2.91,0.0,0
15279,2026-05-18,Organic Search,/blog/summer-sale-guide,26,22,0.5906,210.5,2.36,1.0,2
14117,2026-04-24,Social,/checkout,5,4,0.54,153.9,2.25,0.0,0
16162,2026-06-04,Direct,/product/running-shoes,18,15,0.3029,212.8,3.53,2.0,2
14087,2026-04-24,Organic Search,/checkout,14,12,0.3105,210.7,2.9,0.0,0
11519,2026-03-03,Referral,/pricing,8,7,0.3754,216.3,3.12,2.0,2
12503,2026-03-23,Paid Search,/checkout,5,5,0.3141,187.5,3.35,0.0,1
17102,2026-06-23,Social,/about-us,7,7,0.6042,101.2,1.81,0.0,0
13421,2026-04-10,Direct,/product/running-shoes,12,11,0.3636,243.0,2.84,0.0,0
11074,2026-02-22,Social,/product/winter-jackets,10,9,0.5794,113.0,1.75,1.0,1
12041,2026-03-14,Organic Search,/blog/summer-sale-guide,12,11,0.6001,207.0,2.2,0.0,0
18772,2026-07-27,Paid Search,/product/backpacks,8,7,0.3928,172.2,2.17,1.0,1
